hotel_id,city_id,name,rating,description,address,url,city,latitude,longitude
32,6,BnBNova - 1BR - Canal Saint - Martin,,"Comfortable Living: BnBNova - 1BR - Canal Saint - Martin in Paris offers a one-bedroom apartment with a living room. The property features family rooms, parquet floors, and a dining area.

Modern Amenities: Guests enjoy free WiFi, a washing machine, and a fully equipped kitchen with a coffee machine, microwave, and dishwasher. Additional amenities include a work desk, sofa bed, and free toiletries.

Prime Location: Located less than 0.6 mi from Gare du Nord, the apartment is close to attractions such as Opéra Garnier (1.7 mi) and Sainte-Chapelle (2 mi). Paris Orly Airport is 9.9 mi away.",,https://www.booking.com/hotel/fr/cozy-1br-by-canal-saint-martin-central-paris-paris1.html?aid=304142&label=gen173nr-10CAQoggJCFHNlYXJjaF9wYXJpcywgZnJhbmNlSDNYBGg7iAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKy1JTUBsACAdICJDQ4NGYyZWM2LWU0YzAtNDdmNy05NmMzLWM0MWFmOTM5Mzk0Y9gCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=11a51c19e7e9008d&srepoch=1787111990&from=searchresults,Paris,48.87198859999999,2.3581246
33,6,Balcony Eiffel Tower View Newly Refurbished Apt,,"Modern Comforts: Balcony Eiffel Tower View Newly Refurbished Apt in Paris offers free WiFi and a elevator. The apartment includes air-conditioning, a washing machine, and a fully equipped kitchen with a refrigerator, oven, stovetop, toaster, electric kettle, and kitchenware.

Convenient Amenities: Guests can enjoy a shower, free toiletries, hairdryer, and TV. The property features a tea and coffee maker, ensuring a comfortable stay.

Prime Location: Located 1.5 mi from the Eiffel Tower and 16-minute walk to Paris Expo - Porte de Versailles. Nearby attractions include Rodin Museum (1.7 mi), d'Orsay Museum (2.3 mi), and Montparnasse Tower (1.8 mi). Paris Orly Airport is 9.3 mi away.",,https://www.booking.com/hotel/fr/balcony-eiffel-tower-view-newly-refurbished-apt.html?aid=304142&label=gen173nr-10CAQoggJCFHNlYXJjaF9wYXJpcywgZnJhbmNlSDNYBGg7iAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKy1JTUBsACAdICJDQ4NGYyZWM2LWU0YzAtNDdmNy05NmMzLWM0MWFmOTM5Mzk0Y9gCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=11a51c19e7e9008d&srepoch=1787111990&from=searchresults,Paris,48.84281062,2.2920264
34,6,Mercure Tour Eiffel Grenelle,8.2,"Mercure Tour Eiffel Grenelle is located in Paris’ 15th district, just 10 minutes’ walk from the Eiffel Tower. It offers a bar, a patio, a fitness room and a sauna. Some rooms have views of the Eiffel Tower.

The air-conditioned guest rooms at the Mercure Tour Eiffel Grenelle have a flat-screen TV and a safety deposit box. Each room has a private bathroom with bathtub and hairdryer. Free WiFi access is provided.

The hotel offers a buffet breakfast every morning and room service.

Dupleix Metro station is 98 feet from the hotel and provides connections to the Montparnasse Tower, the Galeries Lafayette and the Arc de Triomphe. The Musée du quai Branly is 1 mi from Mercure Tour Eiffel Grenelle.

PLEASE NOTE THAT THE ELEVATOR WILL BE OUT OF SERVICE FROM JULY 20 TO AUGUST 28.",,https://www.booking.com/hotel/fr/toureiffelparis.html?aid=304142&label=gen173nr-10CAQoggJCFHNlYXJjaF9wYXJpcywgZnJhbmNlSDNYBGg7iAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKy1JTUBsACAdICJDQ4NGYyZWM2LWU0YzAtNDdmNy05NmMzLWM0MWFmOTM5Mzk0Y9gCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=11a51c19e7e9008d&srepoch=1787111990&from_sustainable_property_sr=1&from=searchresults,Paris,48.85051235502713,2.2926490008831024
35,6,Hotel Cluny Square,8.4,"In the lively Latin Quarter, this hotel offers elegant guest rooms equipped with a TV, some with a balcony.  It is 120 yards from Cluny - La Sorbonne Metro and RER B Station.

All soundproofed guest rooms feature a minibar and a refined décor. Some have views of the park or the Eiffel Tower. Private bathrooms include a bathtub or shower, towel dryer and hairdryer.

A buffet breakfast is served daily from 7 am until 11 am in the lounge area at Cluny Square hotel. After breakfast, guests can use the free Wi-Fi access, which is provided throughout the property.

With a 24-hour front desk, Cluny Square hotel also provides a ticket service and dry cleaning.

Luxembourg Garden is less than a quarter mile from the hotel and Notre-Dame Cathedral is a 7-minute walk away.",,https://www.booking.com/hotel/fr/clunysquareparis.html?aid=304142&label=gen173nr-10CAQoggJCFHNlYXJjaF9wYXJpcywgZnJhbmNlSDNYBGg7iAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKy1JTUBsACAdICJDQ4NGYyZWM2LWU0YzAtNDdmNy05NmMzLWM0MWFmOTM5Mzk0Y9gCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=11a51c19e7e9008d&srepoch=1787111990&from=searchresults,Paris,48.85148395768776,2.343434616923332
36,6,Studio moderne & calme idéal pour mobilité et télétravail,,"Modern Comforts: Studio moderne & calme idéal pour mobilité et télétravail in Paris offers free WiFi, a washing machine, and a fully equipped kitchen. A TV provides entertainment for guests.

Convenient Location: Located 2 mi from Opéra Bastille, 3.1 mi from Gare du Nord and Sainte-Chapelle, and 3.7 mi from Opéra Garnier and d'Orsay Museum. Paris Orly Airport is 9.9 mi away.

Local Attractions: Nearby points include Place des Vosges (2.2 mi), La Cité des Sciences et de l'Industrie de la Villette (3.7 mi), and the Eiffel Tower (5.6 mi).",,https://www.booking.com/hotel/fr/studio-moderne-amp-calme-ideal-pour-mobilite-et-teletravail.html?aid=304142&label=gen173nr-10CAQoggJCFHNlYXJjaF9wYXJpcywgZnJhbmNlSDNYBGg7iAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKy1JTUBsACAdICJDQ4NGYyZWM2LWU0YzAtNDdmNy05NmMzLWM0MWFmOTM5Mzk0Y9gCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=11a51c19e7e9008d&srepoch=1787111990&from=searchresults,Paris,48.8551419,2.3992799
37,6,Hôtel Botaniste,8.6,"Elegant Accommodation: Hôtel Botaniste in Paris offers a four-star experience with a sun terrace, garden, bar, and free WiFi. Guests enjoy air conditioning, private bathrooms, and garden views.

Comfortable Amenities: The hotel features an elevator, 24-hour front desk, concierge service, and family rooms. Additional amenities include a child-friendly buffet, outdoor seating area, picnic area, and full-day security.

Delicious Breakfast: A variety of breakfast options are available, including continental, buffet, and gluten-free. Guests can enjoy juice, cheese, and fruits each morning.

Prime Location: Located 14 minutes from Parc des Princes and about 14 miles from Paris Orly Airport, the hotel is near attractions such as the Eiffel Tower and Arc de Triomphe. An ice-skating rink is also nearby.",,https://www.booking.com/hotel/fr/botaniste.html?aid=304142&label=gen173nr-10CAQoggJCFHNlYXJjaF9wYXJpcywgZnJhbmNlSDNYBGg7iAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKy1JTUBsACAdICJDQ4NGYyZWM2LWU0YzAtNDdmNy05NmMzLWM0MWFmOTM5Mzk0Y9gCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=11a51c19e7e9008d&srepoch=1787111990&from=searchresults,Paris,48.844839,2.264669
38,6,Top Floor Parisian Gem Views & Balcony,9.1,"Modern Comforts: Top Floor Parisian Gem Views & Balcony in Paris offers free WiFi, a washing machine, and a fully equipped kitchen with a tea and coffee maker. The apartment includes a dining table, TV, and free toiletries.

Convenient Location: Located 13 minutes from the Arc de Triomphe and 0.7 mi from Palais des Congrès de Paris. Nearby attractions include Gare Saint-Lazare (1.6 mi), Musée de l'Orangerie (2 mi), and the Eiffel Tower (2.1 mi). Paris Orly Airport is 12 mi away.

Local Activities: Guests can enjoy an ice-skating rink in the surrounding area.",,https://www.booking.com/hotel/fr/top-floor-parisian-gem-views-balcony.html?aid=304142&label=gen173nr-10CAQoggJCFHNlYXJjaF9wYXJpcywgZnJhbmNlSDNYBGg7iAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKy1JTUBsACAdICJDQ4NGYyZWM2LWU0YzAtNDdmNy05NmMzLWM0MWFmOTM5Mzk0Y9gCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=11a51c19e7e9008d&srepoch=1787111990&from=searchresults,Paris,48.88211159999999,2.296698
39,6,Hilton Garden Inn Paris La Villette,8.4,"Comfortable Accommodations: Hilton Garden Inn Paris La Villette in Paris offers comfortable rooms with air conditioning, free WiFi, and modern amenities. Guests enjoy private check-in and check-out, family rooms, and interconnected rooms.

Dining and Leisure: The hotel features a terrace, restaurant, and bar. Breakfast options include continental, American, buffet, vegetarian, and gluten-free. Dining options include lunch and dinner. Additional facilities include a fitness room, outdoor seating area, and bicycle parking.

Prime Location: Located about 2 miles from Gare de l'Est and around 9 miles from Paris Charles de Gaulle Airport, the hotel is near attractions such as La Cigale Concert Hall and the Pompidou Centre. An ice-skating rink is nearby. Highly rated for room comfort and excellent service.",,https://www.booking.com/hotel/fr/hilton-garden-inn-paris-la-villette.html?aid=304142&label=gen173nr-10CAQoggJCFHNlYXJjaF9wYXJpcywgZnJhbmNlSDNYBGg7iAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKy1JTUBsACAdICJDQ4NGYyZWM2LWU0YzAtNDdmNy05NmMzLWM0MWFmOTM5Mzk0Y9gCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=11a51c19e7e9008d&srepoch=1787111990&from_sustainable_property_sr=1&from=searchresults,Paris,48.8963,2.383245
40,6,Hotel Abbatial Saint Germain,8.8,"Located in the Parisian Latin Quarter, Hotel Abbatial offers ensuite accommodations. It is just 1640 feet from the Noter Dame Cathedral and is close to Ile Saint Louis.

All the rooms at Hotel Abbatial are air-conditioned. They come with a satellite TV, a mini-bar and free Wi-Fi access.

Every morning a daily buffet breakfast is served. Guests can enjoy this in the dining room or in the comfort of their own room.

The metro station Maubert Mutualite is 656 feet from the hotel providing good access to the city’s top tourist attractions.",,https://www.booking.com/hotel/fr/abbatial-st-germain.html?aid=304142&label=gen173nr-10CAQoggJCFHNlYXJjaF9wYXJpcywgZnJhbmNlSDNYBGg7iAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKy1JTUBsACAdICJDQ4NGYyZWM2LWU0YzAtNDdmNy05NmMzLWM0MWFmOTM5Mzk0Y9gCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=11a51c19e7e9008d&srepoch=1787111990&from=searchresults,Paris,48.84969517052631,2.350545823574066
41,35,ibis budget La Rochelle Centre les Minimes,7.7,"Hôtel Eco La Rochelle Center les Minimes is located 1640 feet from the Vieux Port and 1.2 mi from Minimes Beach. It offers free Wi-Fi access, a 24-hour reception and private parking at a fee.

The rooms at Hôtel Eco La Rochelle Center les Minimes are decorated in a contemporary style and include a flat-screen TV with satellite channels. The private bathroom is complete with a shower.

After enjoying the buffet breakfast, you can visit La Rochelle’s historical district, which is 1.2 mi away. La Rochelle Airport is 6.8 mi away and both the aquarium and convention center are 0.6 mi from the property.",,https://www.booking.com/hotel/fr/premia-re-classe-la-rochelle-centre-les-minimes.html?aid=304142&label=gen173nr-10CAQoggJCGnNlYXJjaF9sYSByb2NoZWxsZSwgZnJhbmNlSDNYBGg7iAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK81JTUBsACAdICJGMxZWJmMGI4LTg1M2MtNGU1Mi04ZTY4LTcxNDQ3MWJhOTU0N9gCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=89ab1c1e78d0027b&srepoch=1787111999&from=searchresults,La Rochelle,46.14702834178295,-1.1530846600494442
42,35,Sweetly La Rochelle,8.6,"Comfortable Accommodations: Sweetly La Rochelle in La Rochelle offers aparthotel-style accommodations with kitchenettes, private bathrooms, and balconies. Each unit includes a tea and coffee maker, refrigerator, microwave, and TV.

Exceptional Facilities: Guests can enjoy a rooftop swimming pool, sauna, and terrace. Additional amenities include a lounge, games room, outdoor seating area, and free WiFi.

Prime Location: Located 1.1 mi from Concurrence Beach and near attractions such as L'Espace Encan and La Rochelle Train Station. La Rochelle Airport is 5.6 mi away.",,https://www.booking.com/hotel/fr/sweetly-la-rochelle.html?aid=304142&label=gen173nr-10CAQoggJCGnNlYXJjaF9sYSByb2NoZWxsZSwgZnJhbmNlSDNYBGg7iAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK81JTUBsACAdICJGMxZWJmMGI4LTg1M2MtNGU1Mi04ZTY4LTcxNDQ3MWJhOTU0N9gCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=89ab1c1e78d0027b&srepoch=1787111999&from=searchresults,La Rochelle,46.1480762,-1.1578885
43,35,B&B HOTEL La Rochelle Centre 3 étoiles,8.2,"Set in the La Rochelle City Center district in La Rochelle, 1640 feet from Parc Expo de La Rochelle, B&B HOTEL La Rochelle Center features air-conditioned rooms with free WiFi. Private and secure parking is available on site at an extra cost.

Rooms come with a flat-screen TV. Each room is equipped with a private bathroom equipped with a shower.

You will find a 24-hour front desk at the property.

L'Espace Encan is 1969 feet from B&B HOTEL La Rochelle Center, while La Rochelle Grosse Cloche is 2625 feet from the property. The nearest airport is La Rochelle - Ile de Re Airport, 2.5 mi from the property.",,https://www.booking.com/hotel/fr/b-amp-b-la-rochelle-centre.html?aid=304142&label=gen173nr-10CAQoggJCGnNlYXJjaF9sYSByb2NoZWxsZSwgZnJhbmNlSDNYBGg7iAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK81JTUBsACAdICJGMxZWJmMGI4LTg1M2MtNGU1Mi04ZTY4LTcxNDQ3MWJhOTU0N9gCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=89ab1c1e78d0027b&srepoch=1787111999&from_sustainable_property_sr=1&from=searchresults,La Rochelle,46.15450177174464,-1.1446716395645353
44,35,Auberge de Jeunesse,8.0,"Auberge de Jeunesse provides accommodations in La Rochelle near L'Espace Encan and The Minimes Marina. Located around 1.4 mi from Parc Expo de La Rochelle, the hostel is also 1.1 mi away from La Rochelle Grosse Cloche. The property is located an 11-minute walk from La Rochelle University and 0.9 mi from La Rochelle Aquarium.

All rooms are equipped with a private bathroom. Guests can be accommodated in a private cabin or in a dormitory room.

A continental or buffet breakfast can be enjoyed at the property.

Geneviève Lethu is 1.2 mi from the hostel, while La Rochelle Town Hall is 1.2 mi away. La Rochelle - Ile de Re Airport is 2.5 mi from the property.",,https://www.booking.com/hotel/fr/auberge-de-jeunesse-la-rochelle.html?aid=304142&label=gen173nr-10CAQoggJCGnNlYXJjaF9sYSByb2NoZWxsZSwgZnJhbmNlSDNYBGg7iAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK81JTUBsACAdICJGMxZWJmMGI4LTg1M2MtNGU1Mi04ZTY4LTcxNDQ3MWJhOTU0N9gCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=89ab1c1e78d0027b&srepoch=1787111999&from=searchresults,La Rochelle,46.143788,-1.162168
45,35,Pleasant studio in La Rochelle,,"Prime City Center Location: Pleasant studio in La Rochelle is located in the city center, offering easy access to key attractions. Concurrence Beach is a 16-minute walk away, while L'Espace Encan lies 1640 feet nearby. La Rochelle Train Station is less than 0.6 mi from the apartment.

Comfortable Amenities: Guests enjoy free WiFi, a elevator, and a balcony with city views. The apartment features a private bathroom, kitchen, and dining area. Additional amenities include a sofa bed, coffee machine, refrigerator, microwave, and kitchenware.

Nearby Attractions: Nearby points of interest include La Rochelle Grosse Horloge (less than 0.6 mi), Tour Saint-Nicolas (1312 feet), and Hôtel de la Bourse (14-minute walk). The Muséum d'Histoire Naturelle de La Rochelle is 1.1 mi away, while Concurrence Beach offers a 15-minute walk.",,https://www.booking.com/hotel/fr/pleasant-studio-in-voisins-le-bretonneux.html?aid=304142&label=gen173nr-10CAQoggJCGnNlYXJjaF9sYSByb2NoZWxsZSwgZnJhbmNlSDNYBGg7iAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK81JTUBsACAdICJGMxZWJmMGI4LTg1M2MtNGU1Mi04ZTY4LTcxNDQ3MWJhOTU0N9gCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=89ab1c1e78d0027b&srepoch=1787111999&from=searchresults,La Rochelle,46.153064,-1.154222
46,35,ibis Budget La Rochelle Centre gare,8.3,"Comfortable Accommodations: Rooms feature air conditioning, private bathrooms with showers, TVs, soundproofing, and wardrobes. Balconies offer relaxing outdoor spaces.

Exceptional Facilities: Guests enjoy a sun terrace, bar, seasonal outdoor swimming pool, and free WiFi. Additional amenities include a lounge, elevator, 24-hour front desk, daily housekeeping, and bicycle parking.

Delicious Breakfast: A continental buffet breakfast is served with juice, fresh pastries, cheese, and fruits. Private check-in and check-out services ensure a smooth arrival and departure.

Prime Location: Located in La Rochelle, the hotel is about 1 mile from Concurrence Beach and around 4 miles from La Rochelle - Ile de Re Airport. Nearby attractions include La Rochelle Train Station and Saint-Sauveur Church.",,https://www.booking.com/hotel/fr/ibis-budget-la-rochelle-centre-la-rochelle.html?aid=304142&label=gen173nr-10CAQoggJCGnNlYXJjaF9sYSByb2NoZWxsZSwgZnJhbmNlSDNYBGg7iAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK81JTUBsACAdICJGMxZWJmMGI4LTg1M2MtNGU1Mi04ZTY4LTcxNDQ3MWJhOTU0N9gCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=89ab1c1e78d0027b&srepoch=1787111999&from=searchresults,La Rochelle,46.157612347442985,-1.1403863916015688
47,35,B&B HOTEL La Rochelle Centre Les Minimes,8.1,"""NEW ROOMS!!!""

The team of the B&B HOTEL La Rochelle Center Les Minimes welcomes you 24/7 in our hotel with secure pay parking, a 10-minute walk from the SNCF train station and the city center.


Many other activities are close to our establishment, including the Aquarium de la Rochelle (2625 ft away), where more than 12,000 marine animals live, and the Maritime Museum (1312 ft away).",,https://www.booking.com/hotel/fr/altica-la-rochelle.html?aid=304142&label=gen173nr-10CAQoggJCGnNlYXJjaF9sYSByb2NoZWxsZSwgZnJhbmNlSDNYBGg7iAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK81JTUBsACAdICJGMxZWJmMGI4LTg1M2MtNGU1Mi04ZTY4LTcxNDQ3MWJhOTU0N9gCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=89ab1c1e78d0027b&srepoch=1787111999&from_sustainable_property_sr=1&from=searchresults,La Rochelle,46.14717566269079,-1.1527222394943237
48,35,Mercure La Rochelle Vieux Port,8.9,"Entirely renovated, the Mercure La Rochelle Vieux-Port hotel welcomes you for business or leisure stays.
To relax, our hotel in La Rochelle offers a swimming pool with a large terrace, a bar and a panoramic restaurant, the Gaée, with a view of the old port and the towers of La Rochelle.
Here you can enjoy a tasty breakfast and discover an innovative menu that highlights the products of our maritime region, subtly combining fresh and local produce.

Free Wi-Fi and private parking (at an additional cost) are available at the hotel and reception is open 24 hours a day. La Rochelle train station is a 2-minute walk away and the aquarium is just opposite the property.",,https://www.booking.com/hotel/fr/la-rochelle-vieux-port-sud.html?aid=304142&label=gen173nr-10CAQoggJCGnNlYXJjaF9sYSByb2NoZWxsZSwgZnJhbmNlSDNYBGg7iAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK81JTUBsACAdICJGMxZWJmMGI4LTg1M2MtNGU1Mi04ZTY4LTcxNDQ3MWJhOTU0N9gCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=89ab1c1e78d0027b&srepoch=1787111999&from_sustainable_property_sr=1&from=searchresults,La Rochelle,46.15365316439305,-1.1496511101722717
49,35,ibis Styles La Rochelle Centre Vieux Port,8.3,"The ibis Styles La Rochelle Center is located in the heart of La Rochelle, 984 feet from the beach Plage de la Concurrence. It offers 24-hour reception, a bar, a elevator and free Wi-Fi throughout.

The air-conditioned rooms at ibis Styles La Rochelle Center feature a flat-screen TV with satellite channels. The private bathrooms are complete with a bath tub or shower and free toiletries.

The buffet breakfast is available daily and includes fresh French pastries, fair trade coffee, fruit juices. Snacks are available 24 hours a day.

Boats to the Ile d’Aix and Ile de Ré are 328 feet from the property, and public parking is available 1312 feet away with a supplement.",,https://www.booking.com/hotel/fr/ibis-la-rochelle-centre.html?aid=304142&label=gen173nr-10CAQoggJCGnNlYXJjaF9sYSByb2NoZWxsZSwgZnJhbmNlSDNYBGg7iAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK81JTUBsACAdICJGMxZWJmMGI4LTg1M2MtNGU1Mi04ZTY4LTcxNDQ3MWJhOTU0N9gCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=89ab1c1e78d0027b&srepoch=1787111999&from=searchresults,La Rochelle,46.15801589993504,-1.1539718239425838
50,35,Novotel La Rochelle Centre,8.4,"This Novotel Hotel is located a 10-minute walk from La Rochelle's Old Town. It offers an outdoor swimming pool and soundproofed accommodations.

Guest rooms at the Novotel La Rochelle Center are equipped with air conditioning and free WiFi. Each room has a flat-screen TV.

The restaurant at La Rochelle Center serves regional cuisine and there is a café with a garden terrace. Guests are also invited to relax in the hotel bar.

The Rochelle Center provides free private parking and is an ideal base for exploring the city. The Old Port is just a 10-minute walk away.",,https://www.booking.com/hotel/fr/la-rochelle-centre.html?aid=304142&label=gen173nr-10CAQoggJCGnNlYXJjaF9sYSByb2NoZWxsZSwgZnJhbmNlSDNYBGg7iAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK81JTUBsACAdICJGMxZWJmMGI4LTg1M2MtNGU1Mi04ZTY4LTcxNDQ3MWJhOTU0N9gCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=89ab1c1e78d0027b&srepoch=1787111999&from_sustainable_property_sr=1&from=searchresults,La Rochelle,46.161434077501134,-1.1584755778312683
51,35,VILLA AU COEUR DE LA ROCHELLE - 10min du Centre-ville et de la gare - Piscine - 4 chambres 8 personnes,,"Modern Comforts: VILLA AU COEUR DE LA ROCHELLE in La Rochelle offers four bedrooms and three bathrooms. Guests enjoy a fully equipped kitchen, washing machine, and free WiFi. The property includes a terrace, heated pool, and a seasonal outdoor swimming pool.

Outdoor Spaces: The villa features a garden and terrace, ideal for relaxation. Outdoor furniture and dining areas provide comfortable spaces for leisure.

Prime Location: Located 17 minutes from La Rochelle Train Station and near attractions such as Parc des Expositions de la Rochelle (0.9 mi) and L'Espace Encan (1.2 mi). Concurrence Beach is 1.4 mi away, and La Rochelle Airport is 3.1 mi from the property.",,https://www.booking.com/hotel/fr/villa-au-coeur-de-la-rochelle-10min-du-centre-ville-et-de-la-gare-piscine-4-cham.html?aid=304142&label=gen173nr-10CAQoggJCGnNlYXJjaF9sYSByb2NoZWxsZSwgZnJhbmNlSDNYBGg7iAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK81JTUBsACAdICJGMxZWJmMGI4LTg1M2MtNGU1Mi04ZTY4LTcxNDQ3MWJhOTU0N9gCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=89ab1c1e78d0027b&srepoch=1787111999&from=searchresults,La Rochelle,46.164314,-1.141753
52,35,ibis Styles La Rochelle Centre les Minimes,8.5,"Located just 0.6 mi from La Rochelle Train Station, Hôtel Confort La Rochelle Center les Minimes offers a 24-hour reception, luggage storage and free Wi-Fi access throughout. The port and old town are only a 15-minute walk away.

All rooms are air-conditioned and feature a flat-screen TV with satellite channels, a wardrobe, desk and tea and coffee making facilities. The private bathroom includes a hairdryer.

A buffet breakfast is available each morning at Hôtel Confort La Rochelle Center les Minimes. Guests can also find traditional restaurants within walking distance.

The aquarium is an 8-minute walk away and the Ile de Ré is a 30-minute drive from the hotel. Additional features include an elevator, nonsmoking rooms and private parking at a fee at a location nearby.",,https://www.booking.com/hotel/fr/kyriad-la-rochelle-centre-les-minimes-xml.html?aid=304142&label=gen173nr-10CAQoggJCGnNlYXJjaF9sYSByb2NoZWxsZSwgZnJhbmNlSDNYBGg7iAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK81JTUBsACAdICJGMxZWJmMGI4LTg1M2MtNGU1Mi04ZTY4LTcxNDQ3MWJhOTU0N9gCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=89ab1c1e78d0027b&srepoch=1787111999&from=searchresults,La Rochelle,46.14630970825654,-1.1528939008712769
53,35,Appart'City Classic La Rochelle Centre,7.6,"This Appart'city is a 10-minute walk from La Rochelle Train Station and 15 minutes from the Old Port and the Old Town. It offers contemporary accommodations with a seating area and an LCD TV.

The apartments and studios at Appart'City Classic La Rochelle Centre have free WiFi internet access. Some offer a private balcony and all feature a kitchenette with a microwave and a fridge.

A buffet breakfast is served at the residence and is composed of various breads, including gluten-free bread, pastries, fresh and hot beverages. Fresh fruit, as well as cheeses and yogurts are also provided. Guests can also buy drinks and snacks at the reception.

Outdoor and underground parking is possible at Appart’city and La Rochelle Airport is a 15-minute drive away. Guests may also choose to visit Ile de Ré, which is just 9.3 mi away.",,https://www.booking.com/hotel/fr/appart-city-cap-affaires-la-rochelle.html?aid=304142&label=gen173nr-10CAQoggJCGnNlYXJjaF9sYSByb2NoZWxsZSwgZnJhbmNlSDNYBGg7iAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK81JTUBsACAdICJGMxZWJmMGI4LTg1M2MtNGU1Mi04ZTY4LTcxNDQ3MWJhOTU0N9gCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=89ab1c1e78d0027b&srepoch=1787111999&from_sustainable_property_sr=1&from=searchresults,La Rochelle,46.158446693708605,-1.1410117149353027
